seed,generation,evaluations,search_wall_seconds,generation_search_seconds,gpu_evaluation_seconds,archive_seconds,offspring_seconds,benchmark_wall_seconds,best_distance_m,median_elite_distance_m,qd_score,archive_cells,archive_coverage,archive_unique_topologies,archive_topology_entropy_bits,archive_triangle_like_count,archive_triangle_like_fraction,archive_node_counts_json,archive_muscle_counts_json,innovation_reserve_count,innovation_reserve_morphology_json,population_unique_topologies,population_topology_entropy_bits,population_triangle_like_count,population_triangle_like_fraction,population_node_counts_json,population_muscle_counts_json,emitter_statistics_json,topology_change_candidates_json,archived_innovations_this_generation,innovation_survival_3gen_fraction,new_all_time_record,evaluations_since_previous_record
38,0,1000,0.011979621999999999,0.011979621999999999,0.010653434,0.000125852,0.001200336,0.036080151,0.687931,0.261321,2.6422692760825157,10,0.052083332,6,2.446439344671015,2,0.2,"{""3"":2,""4"":6,""5"":2}","{""3"":2,""4"":3,""5"":4,""8"":1}",0,"{""count"":0,""unique_topologies"":0,""topology_entropy_bits"":0.0,""effective_topology_count"":1.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":0.0,""mean_muscles"":0.0,""node_counts"":{},""muscle_counts"":{}}",26,2.9973854574120926,327,0.327,"{""3"":327,""4"":347,""5"":326}","{""3"":327,""4"":233,""5"":257,""6"":133,""7"":42,""8"":8}","{""Initial population"":{""attempts"":1000,""discoveries"":10,""improvements"":12,""insertions"":22,""insertion_rate"":0.022}}",{},0,0.0,true,1000
38,1,2000,0.028634739,0.016655117,0.014900323,0.000573454,0.00118134,0.054500748,3.2913342,0.2729325,44.81612169183791,83,0.43229166,10,2.3987756555461157,5,0.060240963855421686,"{""3"":5,""4"":38,""5"":36,""6"":4}","{""11"":4,""3"":5,""4"":7,""5"":31,""6"":1,""7"":2,""8"":33}",32,"{""count"":32,""unique_topologies"":32,""topology_entropy_bits"":5.0,""effective_topology_count"":32.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":5.25,""mean_muscles"":7.25,""node_counts"":{""4"":3,""5"":18,""6"":11},""muscle_counts"":{""11"":2,""12"":1,""4"":1,""5"":6,""6"":9,""7"":2,""8"":3,""9"":8}}",46,3.5943684811877468,204,0.204,"{""3"":204,""4"":313,""5"":390,""6"":93}","{""11"":34,""12"":10,""3"":204,""4"":91,""5"":249,""6"":58,""7"":29,""8"":276,""9"":49}","{""Diagonal CMA-ES"":{""attempts"":326,""discoveries"":63,""improvements"":40,""insertions"":103,""insertion_rate"":0.3159509202453988},""Immigrant"":{""attempts"":60,""discoveries"":1,""improvements"":0,""insertions"":1,""insertion_rate"":0.016666666666666666},""Morphology"":{""attempts"":309,""discoveries"":31,""improvements"":47,""insertions"":78,""insertion_rate"":0.2524271844660194},""Novelty"":{""attempts"":305,""discoveries"":11,""improvements"":12,""insertions"":23,""insertion_rate"":0.07540983606557378}}","{""Morphology"":208,""Novelty"":35}",35,0.0,true,1000
38,2,3000,0.045527312,0.016892573,0.013933879,0.000801412,0.002157282,0.073866418,7.8729744,0.6794015,158.94660769309849,130,0.6770833,19,2.7511092002647057,7,0.05384615384615385,"{""3"":7,""4"":54,""5"":56,""6"":13}","{""11"":8,""12"":1,""3"":7,""4"":8,""5"":46,""6"":4,""7"":4,""8"":48,""9"":4}",47,"{""count"":47,""unique_topologies"":47,""topology_entropy_bits"":5.55458885167764,""effective_topology_count"":47.00000000000009,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":5.74468085106383,""mean_muscles"":8.340425531914894,""node_counts"":{""4"":2,""5"":19,""6"":15,""7"":11},""muscle_counts"":{""10"":3,""11"":1,""12"":5,""13"":2,""14"":1,""15"":1,""4"":1,""5"":7,""6"":10,""7"":1,""8"":5,""9"":10}}",70,3.9009430610113345,71,0.071,"{""3"":71,""4"":316,""5"":474,""6"":127,""7"":12}","{""10"":3,""11"":45,""12"":15,""13"":2,""14"":2,""15"":1,""3"":71,""4"":68,""5"":279,""6"":76,""7"":47,""8"":323,""9"":68}","{""Diagonal CMA-ES"":{""attempts"":292,""discoveries"":24,""improvements"":30,""insertions"":54,""insertion_rate"":0.18493150684931506},""Immigrant"":{""attempts"":133,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":326,""discoveries"":35,""improvements"":48,""insertions"":83,""insertion_rate"":0.254601226993865},""Novelty"":{""attempts"":249,""discoveries"":13,""improvements"":27,""insertions"":40,""insertion_rate"":0.1606425702811245}}","{""Morphology"":229,""Novelty"":28}",21,0.0,true,1000
38,3,4000,0.063464688,0.017937376,0.015173396,0.00085009,0.00191389,0.094274517,27.147003,1.0922028,273.9176256163046,142,0.7395833,22,3.0418338254072763,9,0.06338028169014084,"{""3"":9,""4"":54,""5"":61,""6"":17,""7"":1}","{""11"":9,""12"":1,""3"":9,""4"":7,""5"":47,""6"":8,""7"":5,""8"":48,""9"":8}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":5.953125,""mean_muscles"":8.734375,""node_counts"":{""4"":2,""5"":20,""6"":22,""7"":19,""8"":1},""muscle_counts"":{""10"":8,""11"":4,""12"":6,""13"":3,""14"":2,""15"":1,""4"":1,""5"":7,""6"":12,""7"":2,""8"":6,""9"":12}}",92,4.138846584996649,72,0.072,"{""3"":72,""4"":343,""5"":406,""6"":143,""7"":28,""8"":8}","{""10"":12,""11"":54,""12"":21,""13"":4,""14"":1,""15"":3,""16"":1,""17"":1,""19"":1,""3"":72,""4"":63,""5"":306,""6"":99,""7"":38,""8"":253,""9"":71}","{""Diagonal CMA-ES"":{""attempts"":321,""discoveries"":6,""improvements"":21,""insertions"":27,""insertion_rate"":0.08411214953271028},""Immigrant"":{""attempts"":123,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":314,""discoveries"":21,""improvements"":31,""insertions"":52,""insertion_rate"":0.16560509554140126},""Novelty"":{""attempts"":242,""discoveries"":4,""improvements"":14,""insertions"":18,""insertion_rate"":0.0743801652892562}}","{""Morphology"":218,""Novelty"":23}",16,0.0,true,1000
38,4,5000,0.09256484000000001,0.029100151999999997,0.026795648,0.00086315,0.001441354,0.125554509,27.147003,1.5116098,350.94493924453855,146,0.7604167,24,3.3300145329399666,10,0.0684931506849315,"{""3"":10,""4"":54,""5"":60,""6"":21,""7"":1}","{""11"":8,""12"":1,""3"":10,""4"":7,""5"":47,""6"":10,""7"":8,""8"":42,""9"":13}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":5.953125,""mean_muscles"":8.734375,""node_counts"":{""4"":2,""5"":20,""6"":22,""7"":19,""8"":1},""muscle_counts"":{""10"":8,""11"":4,""12"":6,""13"":3,""14"":2,""15"":1,""4"":1,""5"":7,""6"":12,""7"":2,""8"":6,""9"":12}}",101,4.244280565824715,100,0.1,"{""3"":100,""4"":320,""5"":382,""6"":156,""7"":32,""8"":8,""9"":2}","{""10"":9,""11"":54,""12"":24,""13"":8,""14"":4,""15"":4,""17"":1,""3"":100,""4"":62,""5"":279,""6"":83,""7"":40,""8"":252,""9"":80}","{""Diagonal CMA-ES"":{""attempts"":322,""discoveries"":2,""improvements"":13,""insertions"":15,""insertion_rate"":0.046583850931677016},""Immigrant"":{""attempts"":130,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":291,""discoveries"":2,""improvements"":34,""insertions"":36,""insertion_rate"":0.12371134020618557},""Novelty"":{""attempts"":257,""discoveries"":0,""improvements"":15,""insertions"":15,""insertion_rate"":0.058365758754863814}}","{""Morphology"":190,""Novelty"":33}",1,1.0,false,1000
38,5,6000,0.11470042700000001,0.022135586999999998,0.020099407,0.000834656,0.001201524,0.149688282,27.147003,1.7218837,425.4188636280596,154,0.8020833,27,3.5727851993628312,14,0.09090909090909091,"{""3"":14,""4"":55,""5"":53,""6"":30,""7"":2}","{""11"":11,""12"":2,""3"":14,""4"":5,""5"":50,""6"":12,""7"":7,""8"":34,""9"":19}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":5.96875,""mean_muscles"":8.765625,""node_counts"":{""4"":3,""5"":19,""6"":20,""7"":21,""8"":1},""muscle_counts"":{""10"":9,""11"":4,""12"":7,""13"":3,""14"":2,""15"":1,""4"":2,""5"":7,""6"":11,""7"":2,""8"":6,""9"":10}}",110,4.500229145370445,108,0.108,"{""3"":108,""4"":298,""5"":357,""6"":189,""7"":42,""8"":6}","{""10"":16,""11"":65,""12"":20,""13"":5,""14"":1,""15"":2,""16"":4,""19"":1,""3"":108,""4"":59,""5"":267,""6"":86,""7"":80,""8"":183,""9"":103}","{""Diagonal CMA-ES"":{""attempts"":288,""discoveries"":1,""improvements"":10,""insertions"":11,""insertion_rate"":0.03819444444444445},""Immigrant"":{""attempts"":150,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":289,""discoveries"":4,""improvements"":31,""insertions"":35,""insertion_rate"":0.12110726643598616},""Novelty"":{""attempts"":273,""discoveries"":6,""improvements"":18,""insertions"":24,""insertion_rate"":0.08791208791208792}}","{""Morphology"":184,""Novelty"":35}",5,1.0,false,2000
38,6,7000,0.12986788600000002,0.015167459000000001,0.012873641,0.000924888,0.00136893,0.167160245,33.463737,2.3386757,531.9075570143759,156,0.8125,28,3.7149329121519026,14,0.08974358974358974,"{""3"":14,""4"":53,""5"":56,""6"":28,""7"":5}","{""11"":11,""12"":4,""14"":1,""15"":1,""3"":14,""4"":5,""5"":49,""6"":12,""7"":8,""8"":35,""9"":16}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":6.015625,""mean_muscles"":8.90625,""node_counts"":{""4"":3,""5"":18,""6"":20,""7"":21,""8"":2},""muscle_counts"":{""10"":9,""11"":4,""12"":7,""13"":3,""14"":3,""15"":1,""4"":2,""5"":6,""6"":11,""7"":2,""8"":6,""9"":10}}",119,4.56494227698568,132,0.132,"{""3"":132,""4"":302,""5"":325,""6"":176,""7"":55,""8"":10}","{""10"":20,""11"":42,""12"":34,""13"":4,""14"":3,""15"":4,""16"":1,""19"":1,""3"":132,""4"":50,""5"":275,""6"":102,""7"":68,""8"":151,""9"":113}","{""Diagonal CMA-ES"":{""attempts"":292,""discoveries"":1,""improvements"":9,""insertions"":10,""insertion_rate"":0.03424657534246575},""Immigrant"":{""attempts"":134,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":310,""discoveries"":1,""improvements"":26,""insertions"":27,""insertion_rate"":0.08709677419354839},""Novelty"":{""attempts"":264,""discoveries"":1,""improvements"":14,""insertions"":15,""insertion_rate"":0.056818181818181816}}","{""Morphology"":197,""Novelty"":24}",2,0.9861111111111112,true,3000
38,7,8000,0.155535621,0.025667734999999997,0.023627994,0.000829906,0.001209835,0.194822606,33.463737,2.7128675,591.7303286083043,160,0.8333333,30,3.9127397965635318,17,0.10625,"{""3"":17,""4"":51,""5"":54,""6"":31,""7"":6,""8"":1}","{""11"":12,""12"":6,""14"":1,""15"":1,""17"":1,""3"":17,""4"":5,""5"":48,""6"":14,""7"":7,""8"":31,""9"":17}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":6.015625,""mean_muscles"":8.90625,""node_counts"":{""4"":3,""5"":18,""6"":20,""7"":21,""8"":2},""muscle_counts"":{""10"":9,""11"":4,""12"":7,""13"":3,""14"":3,""15"":1,""4"":2,""5"":6,""6"":11,""7"":2,""8"":6,""9"":10}}",132,4.8556318180801235,127,0.127,"{""3"":127,""4"":286,""5"":324,""6"":179,""7"":65,""8"":17,""9"":2}","{""10"":12,""11"":60,""12"":35,""13"":6,""14"":17,""15"":10,""16"":3,""17"":4,""18"":1,""19"":1,""20"":1,""3"":127,""4"":60,""5"":260,""6"":94,""7"":68,""8"":155,""9"":86}","{""Diagonal CMA-ES"":{""attempts"":299,""discoveries"":3,""improvements"":8,""insertions"":11,""insertion_rate"":0.03678929765886288},""Immigrant"":{""attempts"":143,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":306,""discoveries"":0,""improvements"":22,""insertions"":22,""insertion_rate"":0.0718954248366013},""Novelty"":{""attempts"":252,""discoveries"":1,""improvements"":11,""insertions"":12,""insertion_rate"":0.047619047619047616}}","{""Morphology"":221,""Novelty"":29}",3,0.9863013698630136,false,1000
38,8,9000,0.18535289000000002,0.029817269,0.027509203,0.000891645,0.001416421,0.226513397,33.463737,3.0216908,732.806373687461,163,0.8489583,34,4.057001368851841,18,0.11042944785276074,"{""3"":18,""4"":46,""5"":59,""6"":29,""7"":6,""8"":3,""9"":2}","{""11"":12,""12"":5,""13"":1,""14"":1,""15"":2,""17"":2,""18"":1,""20"":1,""3"":18,""4"":5,""5"":44,""6"":14,""7"":9,""8"":34,""9"":14}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":6.046875,""mean_muscles"":8.96875,""node_counts"":{""4"":3,""5"":17,""6"":20,""7"":22,""8"":2},""muscle_counts"":{""10"":10,""11"":4,""12"":7,""13"":3,""14"":3,""15"":1,""4"":2,""5"":6,""6"":10,""7"":2,""8"":6,""9"":10}}",139,4.987023898138135,130,0.13,"{""3"":130,""4"":278,""5"":328,""6"":156,""7"":70,""8"":30,""9"":8}","{""10"":17,""11"":48,""12"":34,""13"":7,""14"":14,""15"":8,""16"":7,""17"":18,""18"":2,""19"":2,""20"":1,""23"":3,""3"":130,""4"":48,""5"":268,""6"":118,""7"":62,""8"":138,""9"":75}","{""Diagonal CMA-ES"":{""attempts"":287,""discoveries"":1,""improvements"":11,""insertions"":12,""insertion_rate"":0.041811846689895474},""Immigrant"":{""attempts"":151,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":343,""discoveries"":3,""improvements"":35,""insertions"":38,""insertion_rate"":0.11078717201166181},""Novelty"":{""attempts"":219,""discoveries"":0,""improvements"":8,""insertions"":8,""insertion_rate"":0.0365296803652968}}","{""Morphology"":226,""Novelty"":26}",6,0.9743589743589743,false,2000
38,9,10000,0.217442607,0.032089717,0.029710414,0.001163531,0.001215772,0.260873187,33.463737,3.4451244,838.7490207571536,167,0.8697917,37,4.190668298975892,21,0.12574850299401197,"{""3"":21,""4"":43,""5"":57,""6"":33,""7"":6,""8"":3,""9"":4}","{""11"":11,""12"":5,""13"":1,""14"":1,""15"":2,""17"":2,""18"":1,""20"":2,""23"":1,""3"":21,""4"":6,""5"":41,""6"":9,""7"":11,""8"":36,""9"":17}",64,"{""count"":64,""unique_topologies"":64,""topology_entropy_bits"":6.0,""effective_topology_count"":64.0,""triangle_like_count"":0,""triangle_like_fraction"":0.0,""mean_nodes"":6.046875,""mean_muscles"":8.96875,""node_counts"":{""4"":3,""5"":17,""6"":20,""7"":22,""8"":2},""muscle_counts"":{""10"":10,""11"":4,""12"":7,""13"":3,""14"":3,""15"":1,""4"":2,""5"":6,""6"":10,""7"":2,""8"":6,""9"":10}}",133,5.0401106127833275,125,0.125,"{""10"":1,""3"":125,""4"":268,""5"":320,""6"":167,""7"":61,""8"":28,""9"":30}","{""10"":12,""11"":52,""12"":24,""13"":10,""14"":16,""15"":11,""16"":2,""17"":13,""18"":5,""19"":2,""20"":24,""21"":1,""23"":1,""3"":125,""4"":68,""5"":235,""6"":112,""7"":68,""8"":141,""9"":78}","{""Diagonal CMA-ES"":{""attempts"":314,""discoveries"":1,""improvements"":6,""insertions"":7,""insertion_rate"":0.022292993630573247},""Immigrant"":{""attempts"":141,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":311,""discoveries"":2,""improvements"":26,""insertions"":28,""insertion_rate"":0.09003215434083602},""Novelty"":{""attempts"":234,""discoveries"":1,""improvements"":6,""insertions"":7,""insertion_rate"":0.029914529914529916}}","{""Morphology"":212,""Novelty"":28}",3,0.975,false,3000
