seed,generation,evaluations,search_wall_seconds,generation_search_seconds,gpu_evaluation_seconds,archive_seconds,offspring_seconds,benchmark_wall_seconds,best_distance_m,median_elite_distance_m,qd_score,archive_cells,archive_coverage,archive_unique_topologies,archive_topology_entropy_bits,archive_triangle_like_count,archive_triangle_like_fraction,archive_node_counts_json,archive_muscle_counts_json,population_unique_topologies,population_topology_entropy_bits,population_triangle_like_count,population_triangle_like_fraction,population_node_counts_json,population_muscle_counts_json,emitter_statistics_json,topology_change_candidates_json,archived_innovations_this_generation,innovation_survival_3gen_fraction,new_all_time_record,evaluations_since_previous_record
42,10,11000,0.25932587500000004,0.034181253,0.027397007,0.002670243,0.004114003,0.321688941,51.652367,5.342813,1276.857094436884,168,0.875,43,4.091294574817623,58,0.34523809523809523,"{""10"":1,""3"":58,""4"":38,""5"":20,""6"":27,""7"":14,""8"":5,""9"":5}","{""10"":20,""11"":2,""12"":6,""13"":2,""14"":2,""15"":1,""17"":3,""18"":1,""21"":1,""3"":58,""4"":22,""5"":21,""6"":12,""7"":5,""8"":8,""9"":4}",134,4.806385678277334,294,0.294,"{""10"":17,""3"":294,""4"":276,""5"":151,""6"":97,""7"":98,""8"":36,""9"":31}","{""10"":60,""11"":26,""12"":37,""13"":12,""14"":15,""15"":10,""16"":6,""17"":21,""18"":10,""19"":1,""21"":4,""3"":294,""4"":160,""5"":180,""6"":74,""7"":35,""8"":34,""9"":21}","{""Diagonal CMA-ES"":{""attempts"":313,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.012779552715654952},""Immigrant"":{""attempts"":140,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":302,""discoveries"":0,""improvements"":23,""insertions"":23,""insertion_rate"":0.076158940397351},""Novelty"":{""attempts"":245,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.02040816326530612}}","{""Morphology"":203,""Novelty"":30}",4,0.7894736842105263,false,4000
42,11,12000,0.29277574900000003,0.033449874000000004,0.026663253,0.002519456,0.004267165,0.362574892,51.652367,5.9469748,1421.249395519495,168,0.875,45,4.105856632511833,61,0.3630952380952381,"{""10"":1,""3"":61,""4"":35,""5"":18,""6"":27,""7"":14,""8"":6,""9"":6}","{""10"":18,""11"":2,""12"":7,""13"":3,""14"":2,""17"":4,""18"":1,""21"":1,""3"":61,""4"":21,""5"":19,""6"":10,""7"":6,""8"":8,""9"":5}",127,4.793300531651362,292,0.292,"{""10"":17,""3"":292,""4"":260,""5"":187,""6"":55,""7"":103,""8"":42,""9"":44}","{""10"":73,""11"":33,""12"":28,""13"":13,""14"":18,""15"":10,""16"":3,""17"":27,""18"":9,""19"":1,""21"":7,""3"":292,""4"":158,""5"":171,""6"":101,""7"":24,""8"":15,""9"":17}","{""Diagonal CMA-ES"":{""attempts"":283,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.007067137809187279},""Immigrant"":{""attempts"":143,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":305,""discoveries"":0,""improvements"":18,""insertions"":18,""insertion_rate"":0.05901639344262295},""Novelty"":{""attempts"":269,""discoveries"":0,""improvements"":9,""insertions"":9,""insertion_rate"":0.03345724907063197}}","{""Morphology"":200,""Novelty"":23}",3,0.7954545454545454,false,5000
42,12,13000,0.32817755000000004,0.035401801,0.028699478,0.00258832,0.004114003,0.404338259,51.652367,6.924075,1553.1375470161438,170,0.8854167,47,4.192681769636488,59,0.34705882352941175,"{""10"":4,""3"":59,""4"":37,""5"":17,""6"":27,""7"":12,""8"":5,""9"":9}","{""10"":16,""11"":2,""12"":6,""13"":2,""14"":2,""17"":7,""18"":3,""21"":2,""3"":59,""4"":22,""5"":20,""6"":10,""7"":5,""8"":8,""9"":6}",134,5.0788651152234765,231,0.231,"{""10"":19,""3"":231,""4"":317,""5"":166,""6"":89,""7"":85,""8"":41,""9"":52}","{""10"":53,""11"":11,""12"":47,""13"":19,""14"":16,""15"":4,""16"":5,""17"":33,""18"":10,""19"":1,""21"":11,""3"":231,""4"":187,""5"":190,""6"":92,""7"":43,""8"":22,""9"":25}","{""Diagonal CMA-ES"":{""attempts"":324,""discoveries"":2,""improvements"":4,""insertions"":6,""insertion_rate"":0.018518518518518517},""Immigrant"":{""attempts"":127,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":286,""discoveries"":0,""improvements"":13,""insertions"":13,""insertion_rate"":0.045454545454545456},""Novelty"":{""attempts"":263,""discoveries"":0,""improvements"":6,""insertions"":6,""insertion_rate"":0.022813688212927757}}","{""Morphology"":186,""Novelty"":32}",4,0.8163265306122449,false,6000
42,13,14000,0.36389992300000007,0.035722373,0.028050023,0.002652434,0.005019916,0.447820841,84.0278,7.64238,1664.4110457003117,172,0.8958333,50,4.346100660388825,57,0.3313953488372093,"{""10"":4,""3"":57,""4"":36,""5"":18,""6"":27,""7"":17,""8"":5,""9"":8}","{""10"":17,""11"":3,""12"":6,""13"":2,""14"":3,""17"":6,""18"":3,""21"":1,""3"":57,""4"":20,""5"":21,""6"":12,""7"":6,""8"":10,""9"":5}",129,5.132831401101976,205,0.205,"{""10"":27,""11"":1,""3"":205,""4"":296,""5"":174,""6"":147,""7"":75,""8"":23,""9"":52}","{""10"":76,""11"":13,""12"":32,""13"":7,""14"":11,""15"":6,""16"":1,""17"":43,""18"":19,""19"":1,""21"":6,""26"":1,""3"":205,""4"":195,""5"":166,""6"":96,""7"":26,""8"":28,""9"":68}","{""Diagonal CMA-ES"":{""attempts"":271,""discoveries"":1,""improvements"":0,""insertions"":1,""insertion_rate"":0.0036900369003690036},""Immigrant"":{""attempts"":163,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":293,""discoveries"":1,""improvements"":16,""insertions"":17,""insertion_rate"":0.05802047781569966},""Novelty"":{""attempts"":273,""discoveries"":0,""improvements"":9,""insertions"":9,""insertion_rate"":0.03296703296703297}}","{""Morphology"":195,""Novelty"":29}",7,0.8113207547169812,true,7000
42,14,15000,0.3990785110000001,0.035178588000000004,0.028085642,0.002935012,0.004157934,0.490053192,84.0278,8.016201,1778.8661294281483,173,0.9010417,52,4.395631810053393,57,0.32947976878612717,"{""10"":7,""3"":57,""4"":35,""5"":16,""6"":26,""7"":18,""8"":6,""9"":8}","{""10"":14,""11"":2,""12"":9,""13"":1,""14"":3,""16"":3,""17"":6,""18"":5,""21"":1,""3"":57,""4"":22,""5"":18,""6"":10,""7"":5,""8"":11,""9"":6}",148,5.2744105948891455,221,0.221,"{""10"":38,""11"":1,""3"":221,""4"":235,""5"":199,""6"":113,""7"":108,""8"":35,""9"":50}","{""10"":69,""11"":15,""12"":21,""13"":13,""14"":23,""15"":4,""16"":5,""17"":34,""18"":18,""19"":3,""21"":9,""22"":1,""3"":221,""4"":156,""5"":150,""6"":130,""7"":36,""8"":75,""9"":17}","{""Diagonal CMA-ES"":{""attempts"":316,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.00949367088607595},""Immigrant"":{""attempts"":151,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":290,""discoveries"":1,""improvements"":18,""insertions"":19,""insertion_rate"":0.06551724137931035},""Novelty"":{""attempts"":243,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.012345679012345678}}","{""Morphology"":202,""Novelty"":25}",6,0.8214285714285714,false,1000
42,15,16000,0.4348816210000001,0.035803110000000006,0.029878469,0.002493336,0.003431305,0.531991093,84.0278,8.132603,1906.0906309485435,173,0.9010417,54,4.513954459563865,53,0.3063583815028902,"{""10"":9,""3"":53,""4"":35,""5"":16,""6"":25,""7"":18,""8"":7,""9"":10}","{""10"":14,""11"":2,""12"":9,""13"":1,""14"":3,""16"":3,""17"":7,""18"":5,""19"":1,""20"":1,""21"":2,""3"":53,""4"":23,""5"":17,""6"":11,""7"":5,""8"":12,""9"":4}",137,5.276219274197807,232,0.232,"{""10"":33,""11"":10,""3"":232,""4"":275,""5"":182,""6"":92,""7"":99,""8"":44,""9"":33}","{""10"":52,""11"":27,""12"":35,""13"":20,""14"":7,""15"":3,""16"":7,""17"":28,""18"":21,""19"":6,""20"":3,""21"":5,""22"":6,""3"":232,""4"":128,""5"":223,""6"":106,""7"":32,""8"":42,""9"":17}","{""Diagonal CMA-ES"":{""attempts"":296,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.0033783783783783786},""Immigrant"":{""attempts"":139,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":304,""discoveries"":0,""improvements"":12,""insertions"":12,""insertion_rate"":0.039473684210526314},""Novelty"":{""attempts"":261,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.0038314176245210726}}","{""Morphology"":205,""Novelty"":28}",4,0.8333333333333334,false,2000
42,16,17000,0.4694974270000001,0.034615806,0.026824726,0.00252658,0.0052645,0.57296253,84.0278,8.535047,2022.0188224613667,173,0.9010417,52,4.467204094636013,54,0.31213872832369943,"{""10"":12,""11"":1,""3"":54,""4"":36,""5"":15,""6"":20,""7"":17,""8"":7,""9"":11}","{""10"":11,""11"":1,""12"":10,""14"":3,""16"":4,""17"":8,""18"":7,""19"":2,""20"":1,""21"":1,""23"":1,""3"":54,""4"":25,""5"":16,""6"":10,""7"":4,""8"":11,""9"":4}",137,5.033079843451002,266,0.266,"{""10"":55,""11"":12,""3"":266,""4"":253,""5"":126,""6"":93,""7"":95,""8"":41,""9"":59}","{""10"":53,""11"":15,""12"":33,""13"":14,""14"":2,""15"":8,""16"":14,""17"":51,""18"":29,""19"":7,""20"":7,""21"":15,""22"":4,""23"":1,""24"":1,""3"":266,""4"":170,""5"":140,""6"":82,""7"":28,""8"":47,""9"":13}","{""Diagonal CMA-ES"":{""attempts"":283,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.014134275618374558},""Immigrant"":{""attempts"":118,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":349,""discoveries"":0,""improvements"":21,""insertions"":21,""insertion_rate"":0.06017191977077364},""Novelty"":{""attempts"":250,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.004}}","{""Morphology"":223,""Novelty"":21}",3,0.8208955223880597,false,3000
42,17,18000,0.5101459180000001,0.040648491,0.033348954,0.002576447,0.00472309,0.621000791,84.0278,8.576716,2211.1968121994287,174,0.90625,52,4.583231457533479,48,0.27586206896551724,"{""10"":16,""11"":2,""3"":48,""4"":41,""5"":13,""6"":19,""7"":19,""8"":7,""9"":9}","{""10"":12,""12"":11,""13"":1,""14"":3,""16"":3,""17"":6,""18"":9,""19"":3,""20"":1,""21"":2,""23"":2,""3"":48,""4"":29,""5"":15,""6"":9,""7"":4,""8"":12,""9"":4}",159,5.331125795108983,233,0.233,"{""10"":58,""11"":35,""12"":8,""3"":233,""4"":248,""5"":150,""6"":88,""7"":93,""8"":41,""9"":46}","{""10"":38,""11"":12,""12"":38,""13"":8,""14"":13,""15"":7,""16"":5,""17"":29,""18"":48,""19"":12,""20"":4,""21"":6,""22"":9,""23"":16,""24"":6,""27"":2,""29"":1,""3"":233,""4"":153,""5"":154,""6"":72,""7"":32,""8"":86,""9"":16}","{""Diagonal CMA-ES"":{""attempts"":292,""discoveries"":1,""improvements"":3,""insertions"":4,""insertion_rate"":0.0136986301369863},""Immigrant"":{""attempts"":145,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":312,""discoveries"":0,""improvements"":16,""insertions"":16,""insertion_rate"":0.05128205128205128},""Novelty"":{""attempts"":251,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.01593625498007968}}","{""Morphology"":214,""Novelty"":34}",2,0.8356164383561644,false,4000
42,18,19000,0.549850503,0.039704585,0.034049462,0.002620377,0.003034746,0.667047946,84.0278,9.144861,2357.5385769624263,175,0.9114583,55,4.751962298231587,41,0.2342857142857143,"{""10"":15,""11"":4,""3"":41,""4"":46,""5"":13,""6"":16,""7"":23,""8"":8,""9"":9}","{""10"":11,""11"":2,""12"":12,""13"":1,""14"":4,""16"":3,""17"":7,""18"":7,""19"":3,""20"":1,""21"":2,""22"":1,""23"":3,""3"":41,""4"":34,""5"":15,""6"":10,""7"":3,""8"":11,""9"":4}",155,5.323392955042284,177,0.177,"{""10"":51,""11"":37,""12"":8,""3"":177,""4"":257,""5"":149,""6"":63,""7"":176,""8"":49,""9"":33}","{""10"":40,""11"":21,""12"":117,""13"":16,""14"":14,""15"":10,""16"":13,""17"":19,""18"":26,""19"":13,""20"":6,""21"":6,""22"":8,""23"":19,""24"":4,""27"":3,""28"":1,""3"":177,""4"":187,""5"":128,""6"":71,""7"":29,""8"":56,""9"":16}","{""Diagonal CMA-ES"":{""attempts"":301,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.0033222591362126247},""Immigrant"":{""attempts"":125,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":326,""discoveries"":1,""improvements"":13,""insertions"":14,""insertion_rate"":0.04294478527607362},""Novelty"":{""attempts"":248,""discoveries"":0,""improvements"":6,""insertions"":6,""insertion_rate"":0.024193548387096774}}","{""Morphology"":217,""Novelty"":36}",6,0.8441558441558441,false,5000
42,19,20000,0.589032674,0.039182171,0.031413651,0.00288277,0.00488575,0.713485724,84.0278,10.727509,2490.1841385979205,175,0.9114583,54,4.668919927157038,41,0.2342857142857143,"{""10"":13,""11"":5,""12"":2,""3"":41,""4"":49,""5"":11,""6"":14,""7"":22,""8"":9,""9"":9}","{""10"":11,""11"":3,""12"":12,""13"":1,""14"":4,""16"":3,""17"":7,""18"":7,""19"":2,""20"":1,""21"":1,""22"":1,""23"":4,""24"":1,""28"":1,""3"":41,""4"":38,""5"":13,""6"":8,""7"":3,""8"":10,""9"":3}",156,5.513030907834604,154,0.154,"{""10"":41,""11"":51,""12"":22,""3"":154,""4"":263,""5"":166,""6"":51,""7"":147,""8"":57,""9"":48}","{""10"":31,""11"":60,""12"":48,""13"":12,""14"":26,""15"":10,""16"":9,""17"":32,""18"":24,""19"":5,""20"":7,""21"":4,""22"":5,""23"":39,""24"":8,""25"":2,""27"":5,""28"":6,""29"":1,""3"":154,""4"":196,""5"":138,""6"":87,""7"":25,""8"":48,""9"":18}","{""Diagonal CMA-ES"":{""attempts"":299,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":135,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":320,""discoveries"":0,""improvements"":18,""insertions"":18,""insertion_rate"":0.05625},""Novelty"":{""attempts"":246,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.008130081300813009}}","{""Morphology"":213,""Novelty"":29}",4,0.8375,false,6000
