seed,generation,evaluations,search_wall_seconds,generation_search_seconds,gpu_evaluation_seconds,archive_seconds,offspring_seconds,benchmark_wall_seconds,best_distance_m,median_elite_distance_m,qd_score,archive_cells,archive_coverage,archive_unique_topologies,archive_topology_entropy_bits,archive_triangle_like_count,archive_triangle_like_fraction,archive_node_counts_json,archive_muscle_counts_json,population_unique_topologies,population_topology_entropy_bits,population_triangle_like_count,population_triangle_like_fraction,population_node_counts_json,population_muscle_counts_json,emitter_statistics_json,topology_change_candidates_json,archived_innovations_this_generation,innovation_survival_3gen_fraction,new_all_time_record,evaluations_since_previous_record
41,0,1000,0.010984924,0.010984924,0.008083156,0.000230337,0.002671431,0.014405542,0.94497,0.14331843,2.7502819430083036,11,0.057291668,7,2.4040097573248604,5,0.45454545454545453,"{""3"":5,""4"":2,""5"":4}","{""3"":5,""5"":2,""6"":2,""7"":2}",27,3.057273067601598,309,0.309,"{""3"":309,""4"":346,""5"":345}","{""3"":309,""4"":232,""5"":264,""6"":136,""7"":52,""8"":6,""9"":1}","{""Initial population"":{""attempts"":1000,""discoveries"":11,""improvements"":20,""insertions"":31,""insertion_rate"":0.031}}",{},0,0.0,true,1000
41,1,2000,0.021458119,0.010473195000000001,0.007177243,0.000764623,0.002531329,0.028611617,8.97238,0.15432473,46.420678682625294,65,0.33854166,7,1.51106717874084,44,0.676923076923077,"{""3"":44,""4"":17,""5"":4}","{""3"":44,""5"":17,""6"":3,""7"":1}",35,2.652394189128408,551,0.551,"{""3"":551,""4"":281,""5"":148,""6"":20}","{""3"":551,""4"":121,""5"":168,""6"":123,""7"":22,""8"":12,""9"":3}","{""Diagonal CMA-ES"":{""attempts"":342,""discoveries"":48,""improvements"":33,""insertions"":81,""insertion_rate"":0.23684210526315788},""Immigrant"":{""attempts"":50,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":336,""discoveries"":4,""improvements"":7,""insertions"":11,""insertion_rate"":0.03273809523809524},""Novelty"":{""attempts"":272,""discoveries"":2,""improvements"":10,""insertions"":12,""insertion_rate"":0.04411764705882353}}","{""Morphology"":225,""Novelty"":41}",3,0.0,true,1000
41,2,3000,0.035527654,0.014069535,0.009537601,0.001634916,0.002897018,0.047470731,16.20233,0.66049844,241.79549831151962,123,0.640625,14,2.3841997075430665,70,0.5691056910569106,"{""3"":70,""4"":42,""5"":11}","{""3"":70,""4"":9,""5"":33,""6"":4,""7"":2,""8"":5}",37,2.728193418050999,547,0.547,"{""3"":547,""4"":347,""5"":96,""6"":10}","{""3"":547,""4"":144,""5"":224,""6"":47,""7"":19,""8"":16,""9"":3}","{""Diagonal CMA-ES"":{""attempts"":316,""discoveries"":24,""improvements"":32,""insertions"":56,""insertion_rate"":0.17721518987341772},""Immigrant"":{""attempts"":149,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":295,""discoveries"":17,""improvements"":18,""insertions"":35,""insertion_rate"":0.11864406779661017},""Novelty"":{""attempts"":240,""discoveries"":17,""improvements"":21,""insertions"":38,""insertion_rate"":0.15833333333333333}}","{""Morphology"":211,""Novelty"":32}",7,0.0,true,1000
41,3,4000,0.05108488,0.015557226,0.010893501,0.001788078,0.002875647,0.067088531,16.20233,1.2209424,379.23149893432856,138,0.71875,15,2.5978783888343946,72,0.5217391304347826,"{""3"":72,""4"":52,""5"":14}","{""3"":72,""4"":12,""5"":41,""6"":5,""7"":2,""8"":6}",60,3.334524196208336,442,0.442,"{""3"":442,""4"":389,""5"":153,""6"":16}","{""11"":4,""12"":1,""3"":442,""4"":144,""5"":273,""6"":52,""7"":24,""8"":54,""9"":6}","{""Diagonal CMA-ES"":{""attempts"":317,""discoveries"":9,""improvements"":17,""insertions"":26,""insertion_rate"":0.08201892744479496},""Immigrant"":{""attempts"":155,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":288,""discoveries"":0,""improvements"":13,""insertions"":13,""insertion_rate"":0.04513888888888889},""Novelty"":{""attempts"":240,""discoveries"":6,""improvements"":22,""insertions"":28,""insertion_rate"":0.11666666666666667}}","{""Morphology"":188,""Novelty"":30}",1,0.0,false,1000
41,4,5000,0.066773897,0.015689017,0.010761711,0.001986358,0.002940948,0.087377157,20.45457,1.5554211,484.4734843708575,149,0.7760417,16,2.765261553074238,71,0.47651006711409394,"{""3"":71,""4"":62,""5"":16}","{""3"":71,""4"":17,""5"":46,""6"":3,""7"":1,""8"":11}",60,3.4062519301531955,428,0.428,"{""3"":428,""4"":412,""5"":150,""6"":10}","{""11"":5,""3"":428,""4"":157,""5"":282,""6"":50,""7"":20,""8"":53,""9"":5}","{""Diagonal CMA-ES"":{""attempts"":301,""discoveries"":4,""improvements"":11,""insertions"":15,""insertion_rate"":0.04983388704318937},""Immigrant"":{""attempts"":139,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":302,""discoveries"":4,""improvements"":18,""insertions"":22,""insertion_rate"":0.0728476821192053},""Novelty"":{""attempts"":258,""discoveries"":3,""improvements"":19,""insertions"":22,""insertion_rate"":0.08527131782945736}}","{""Morphology"":214,""Novelty"":27}",3,1.0,true,2000
41,5,6000,0.081422834,0.014648936999999999,0.009339321,0.002124084,0.003185532,0.106309883,20.45457,2.6114717,622.1638244292699,151,0.7864583,18,2.745302439894702,72,0.4768211920529801,"{""3"":72,""4"":65,""5"":14}","{""3"":72,""4"":16,""5"":51,""6"":2,""7"":1,""8"":9}",66,3.6510568576697233,374,0.374,"{""3"":374,""4"":423,""5"":181,""6"":22}","{""11"":8,""12"":3,""3"":374,""4"":169,""5"":286,""6"":62,""7"":20,""8"":70,""9"":8}","{""Diagonal CMA-ES"":{""attempts"":289,""discoveries"":2,""improvements"":11,""insertions"":13,""insertion_rate"":0.04498269896193772},""Immigrant"":{""attempts"":138,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":318,""discoveries"":0,""improvements"":16,""insertions"":16,""insertion_rate"":0.050314465408805034},""Novelty"":{""attempts"":255,""discoveries"":0,""improvements"":21,""insertions"":21,""insertion_rate"":0.08235294117647059}}","{""Morphology"":224,""Novelty"":28}",2,1.0,false,1000
41,6,7000,0.09817567299999999,0.016752839,0.011745985,0.002101525,0.002905329,0.127899793,29.355831,3.4961321,702.0194438584149,155,0.8072917,17,2.777640548409231,72,0.4645161290322581,"{""3"":72,""4"":69,""5"":13,""6"":1}","{""3"":72,""4"":18,""5"":53,""6"":1,""7"":1,""8"":9,""9"":1}",62,3.552707064886133,396,0.396,"{""3"":396,""4"":419,""5"":171,""6"":14}","{""11"":3,""12"":1,""3"":396,""4"":179,""5"":288,""6"":63,""7"":28,""8"":38,""9"":4}","{""Diagonal CMA-ES"":{""attempts"":321,""discoveries"":4,""improvements"":15,""insertions"":19,""insertion_rate"":0.059190031152647975},""Immigrant"":{""attempts"":144,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":288,""discoveries"":0,""improvements"":18,""insertions"":18,""insertion_rate"":0.0625},""Novelty"":{""attempts"":247,""discoveries"":0,""improvements"":13,""insertions"":13,""insertion_rate"":0.05263157894736842}}","{""Morphology"":190,""Novelty"":35}",1,1.0,true,2000
41,7,8000,0.112213152,0.014037479000000002,0.009762002,0.002278434,0.001997043,0.146371846,29.355831,3.9337575,785.5275397598743,158,0.8229167,18,2.8233245424103193,71,0.44936708860759494,"{""3"":71,""4"":69,""5"":17,""6"":1}","{""3"":71,""4"":14,""5"":59,""6"":2,""7"":2,""8"":9,""9"":1}",58,3.337832227095962,428,0.428,"{""3"":428,""4"":415,""5"":136,""6"":21}","{""11"":2,""3"":428,""4"":186,""5"":280,""6"":42,""7"":16,""8"":36,""9"":10}","{""Diagonal CMA-ES"":{""attempts"":316,""discoveries"":1,""improvements"":11,""insertions"":12,""insertion_rate"":0.0379746835443038},""Immigrant"":{""attempts"":147,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":300,""discoveries"":0,""improvements"":20,""insertions"":20,""insertion_rate"":0.06666666666666667},""Novelty"":{""attempts"":237,""discoveries"":2,""improvements"":9,""insertions"":11,""insertion_rate"":0.046413502109704644}}","{""Morphology"":196,""Novelty"":30}",2,0.9285714285714286,false,1000
41,8,9000,0.127969844,0.015756692000000003,0.010259481,0.002318802,0.003178409,0.167312301,29.355831,4.034314,864.5763416364789,162,0.84375,20,2.8826157972912627,71,0.4382716049382716,"{""3"":71,""4"":71,""5"":18,""6"":2}","{""11"":1,""3"":71,""4"":14,""5"":62,""6"":4,""7"":1,""8"":8,""9"":1}",73,3.89200982737331,339,0.339,"{""3"":339,""4"":423,""5"":200,""6"":35,""7"":3}","{""10"":1,""11"":14,""3"":339,""4"":143,""5"":336,""6"":62,""7"":43,""8"":56,""9"":6}","{""Diagonal CMA-ES"":{""attempts"":296,""discoveries"":3,""improvements"":5,""insertions"":8,""insertion_rate"":0.02702702702702703},""Immigrant"":{""attempts"":124,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":300,""discoveries"":0,""improvements"":14,""insertions"":14,""insertion_rate"":0.04666666666666667},""Novelty"":{""attempts"":280,""discoveries"":1,""improvements"":13,""insertions"":14,""insertion_rate"":0.05}}","{""Morphology"":202,""Novelty"":46}",3,0.9375,false,2000
41,9,10000,0.144852101,0.016882256999999998,0.011542956,0.002101526,0.003237775,0.188629131,29.355831,4.1944656,934.9963190630078,162,0.84375,21,2.920125994972071,69,0.42592592592592593,"{""3"":69,""4"":71,""5"":20,""6"":2}","{""11"":1,""3"":69,""4"":13,""5"":62,""6"":5,""7"":2,""8"":9,""9"":1}",65,3.567870924712792,383,0.383,"{""3"":383,""4"":426,""5"":172,""6"":16,""7"":3}","{""10"":1,""11"":8,""15"":1,""3"":383,""4"":145,""5"":324,""6"":67,""7"":30,""8"":38,""9"":3}","{""Diagonal CMA-ES"":{""attempts"":287,""discoveries"":0,""improvements"":5,""insertions"":5,""insertion_rate"":0.017421602787456445},""Immigrant"":{""attempts"":157,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":315,""discoveries"":0,""improvements"":16,""insertions"":16,""insertion_rate"":0.050793650793650794},""Novelty"":{""attempts"":241,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.016597510373443983}}","{""Morphology"":209,""Novelty"":26}",1,0.9411764705882353,false,3000
41,10,11000,0.15932532000000002,0.014473219,0.008959385,0.002210758,0.003303076,0.207402759,29.355831,4.9105964,998.967543579638,162,0.84375,19,2.7628715332981617,71,0.4382716049382716,"{""3"":71,""4"":73,""5"":17,""6"":1}","{""11"":1,""3"":71,""4"":15,""5"":61,""6"":5,""7"":2,""8"":7}",66,3.717332370882814,350,0.35,"{""3"":350,""4"":436,""5"":188,""6"":25,""7"":1}","{""10"":1,""11"":8,""12"":1,""3"":350,""4"":140,""5"":356,""6"":53,""7"":42,""8"":44,""9"":5}","{""Diagonal CMA-ES"":{""attempts"":307,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.009771986970684038},""Immigrant"":{""attempts"":131,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":293,""discoveries"":0,""improvements"":15,""insertions"":15,""insertion_rate"":0.051194539249146756},""Novelty"":{""attempts"":269,""discoveries"":0,""improvements"":6,""insertions"":6,""insertion_rate"":0.022304832713754646}}","{""Morphology"":197,""Novelty"":27}",0,0.9473684210526315,false,4000
41,11,12000,0.17312177600000003,0.013796456,0.008717176,0.002238065,0.002841215,0.225336965,29.355831,4.944465,1062.7147406712174,163,0.8489583,21,3.051573243532043,61,0.37423312883435583,"{""3"":61,""4"":79,""5"":21,""6"":2}","{""11"":1,""3"":61,""4"":16,""5"":66,""6"":8,""7"":3,""8"":8}",69,3.8887860293875214,322,0.322,"{""3"":322,""4"":431,""5"":229,""6"":18}","{""11"":3,""3"":322,""4"":125,""5"":356,""6"":99,""7"":43,""8"":52}","{""Diagonal CMA-ES"":{""attempts"":303,""discoveries"":0,""improvements"":7,""insertions"":7,""insertion_rate"":0.0231023102310231},""Immigrant"":{""attempts"":160,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":309,""discoveries"":0,""improvements"":13,""insertions"":13,""insertion_rate"":0.042071197411003236},""Novelty"":{""attempts"":228,""discoveries"":1,""improvements"":5,""insertions"":6,""insertion_rate"":0.02631578947368421}}","{""Morphology"":213,""Novelty"":19}",2,0.9545454545454546,false,5000
41,12,13000,0.19026048900000003,0.017138713,0.011332803,0.002595444,0.003210466,0.247031357,29.355831,5.4124017,1179.196635760367,165,0.859375,22,3.1196013390608215,59,0.3575757575757576,"{""3"":59,""4"":82,""5"":22,""6"":2}","{""11"":1,""3"":59,""4"":17,""5"":68,""6"":8,""7"":6,""8"":6}",60,3.8749468339534916,321,0.321,"{""3"":321,""4"":430,""5"":236,""6"":13}","{""11"":4,""3"":321,""4"":137,""5"":335,""6"":109,""7"":53,""8"":40,""9"":1}","{""Diagonal CMA-ES"":{""attempts"":308,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.016233766233766232},""Immigrant"":{""attempts"":160,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":291,""discoveries"":0,""improvements"":21,""insertions"":21,""insertion_rate"":0.07216494845360824},""Novelty"":{""attempts"":241,""discoveries"":1,""improvements"":5,""insertions"":6,""insertion_rate"":0.024896265560165973}}","{""Morphology"":198,""Novelty"":27}",2,0.9565217391304348,false,6000
41,13,14000,0.20660845800000002,0.016347969,0.010562243,0.00242091,0.003364816,0.268464543,35.220074,6.1508865,1258.2098995447159,166,0.8645833,23,3.1207563457221226,61,0.3674698795180723,"{""3"":61,""4"":80,""5"":22,""6"":3}","{""11"":1,""3"":61,""4"":17,""5"":64,""6"":10,""7"":8,""8"":5}",76,4.1127043624617805,273,0.273,"{""3"":273,""4"":466,""5"":229,""6"":31,""7"":1}","{""11"":9,""3"":273,""4"":165,""5"":335,""6"":80,""7"":72,""8"":61,""9"":5}","{""Diagonal CMA-ES"":{""attempts"":305,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.006557377049180328},""Immigrant"":{""attempts"":165,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":303,""discoveries"":0,""improvements"":13,""insertions"":13,""insertion_rate"":0.0429042904290429},""Novelty"":{""attempts"":227,""discoveries"":1,""improvements"":6,""insertions"":7,""insertion_rate"":0.030837004405286344}}","{""Morphology"":208,""Novelty"":33}",2,0.9565217391304348,true,7000
41,14,15000,0.22265010300000002,0.016041645,0.010620422,0.002241627,0.003179596,0.289147353,41.094055,6.4103785,1348.0999587848783,166,0.8645833,25,3.2914151998658805,57,0.3433734939759036,"{""3"":57,""4"":79,""5"":24,""6"":6}","{""11"":1,""3"":57,""4"":19,""5"":61,""6"":11,""7"":10,""8"":6,""9"":1}",77,4.123668505195461,258,0.258,"{""3"":258,""4"":484,""5"":218,""6"":35,""7"":5}","{""11"":4,""3"":258,""4"":164,""5"":357,""6"":101,""7"":77,""8"":30,""9"":9}","{""Diagonal CMA-ES"":{""attempts"":293,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.010238907849829351},""Immigrant"":{""attempts"":152,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":304,""discoveries"":0,""improvements"":12,""insertions"":12,""insertion_rate"":0.039473684210526314},""Novelty"":{""attempts"":251,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.01593625498007968}}","{""Morphology"":205,""Novelty"":28}",2,0.96,true,1000
41,15,16000,0.242380696,0.019730593,0.013604112,0.002580008,0.003546473,0.315101787,44.042713,6.9570885,1458.016949571669,168,0.875,24,3.4254540092442314,53,0.31547619047619047,"{""3"":53,""4"":82,""5"":22,""6"":10,""7"":1}","{""11"":3,""3"":53,""4"":24,""5"":59,""6"":11,""7"":9,""8"":6,""9"":3}",87,4.312358305887954,248,0.248,"{""3"":248,""4"":463,""5"":207,""6"":70,""7"":12}","{""10"":4,""11"":6,""15"":1,""3"":248,""4"":159,""5"":344,""6"":105,""7"":66,""8"":42,""9"":25}","{""Diagonal CMA-ES"":{""attempts"":316,""discoveries"":1,""improvements"":6,""insertions"":7,""insertion_rate"":0.022151898734177215},""Immigrant"":{""attempts"":138,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":296,""discoveries"":0,""improvements"":15,""insertions"":15,""insertion_rate"":0.05067567567567568},""Novelty"":{""attempts"":250,""discoveries"":1,""improvements"":3,""insertions"":4,""insertion_rate"":0.016}}","{""Morphology"":197,""Novelty"":33}",1,0.9629629629629629,true,1000
41,16,17000,0.259359122,0.016978425999999998,0.011176079,0.002534891,0.003267456,0.337803012,47.166523,7.225051,1518.992606766522,169,0.8802083,27,3.57054557420952,51,0.30177514792899407,"{""3"":51,""4"":79,""5"":26,""6"":11,""7"":2}","{""10"":1,""11"":3,""3"":51,""4"":23,""5"":57,""6"":13,""7"":11,""8"":6,""9"":4}",91,4.607962355773707,194,0.194,"{""3"":194,""4"":445,""5"":238,""6"":94,""7"":26,""8"":3}","{""10"":4,""11"":63,""12"":5,""14"":3,""3"":194,""4"":167,""5"":325,""6"":119,""7"":52,""8"":46,""9"":22}","{""Diagonal CMA-ES"":{""attempts"":292,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.010273972602739725},""Immigrant"":{""attempts"":153,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":291,""discoveries"":0,""improvements"":11,""insertions"":11,""insertion_rate"":0.037800687285223365},""Novelty"":{""attempts"":264,""discoveries"":1,""improvements"":7,""insertions"":8,""insertion_rate"":0.030303030303030304}}","{""Morphology"":205,""Novelty"":19}",4,0.9310344827586207,true,1000
41,17,18000,0.276896769,0.017537647,0.012277896,0.002837653,0.002422098,0.361393526,47.67071,7.560456,1602.0305287912488,169,0.8802083,27,3.6253331347377125,51,0.30177514792899407,"{""3"":51,""4"":75,""5"":28,""6"":11,""7"":3,""8"":1}","{""10"":1,""11"":4,""12"":1,""3"":51,""4"":23,""5"":53,""6"":12,""7"":13,""8"":6,""9"":5}",94,4.455483964601404,245,0.245,"{""3"":245,""4"":418,""5"":229,""6"":58,""7"":41,""8"":9}","{""10"":17,""11"":27,""12"":4,""13"":2,""14"":3,""15"":1,""3"":245,""4"":139,""5"":329,""6"":83,""7"":51,""8"":61,""9"":38}","{""Diagonal CMA-ES"":{""attempts"":310,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.00967741935483871},""Immigrant"":{""attempts"":145,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":312,""discoveries"":0,""improvements"":14,""insertions"":14,""insertion_rate"":0.04487179487179487},""Novelty"":{""attempts"":233,""discoveries"":0,""improvements"":5,""insertions"":5,""insertion_rate"":0.02145922746781116}}","{""Morphology"":202,""Novelty"":20}",2,0.9032258064516129,true,1000
41,18,19000,0.307313085,0.030416316,0.024169918,0.002547951,0.003698447,0.397151517,48.668453,7.833553,1735.5149146988988,170,0.8854167,28,3.7025575371594828,50,0.29411764705882354,"{""3"":50,""4"":72,""5"":29,""6"":14,""7"":4,""8"":1}","{""10"":1,""11"":5,""12"":1,""3"":50,""4"":24,""5"":49,""6"":11,""7"":15,""8"":6,""9"":8}",98,4.6084657672785205,224,0.224,"{""3"":224,""4"":402,""5"":223,""6"":80,""7"":57,""8"":12,""9"":2}","{""10"":24,""11"":39,""12"":8,""13"":1,""14"":5,""15"":1,""17"":2,""3"":224,""4"":166,""5"":267,""6"":99,""7"":63,""8"":49,""9"":52}","{""Diagonal CMA-ES"":{""attempts"":312,""discoveries"":1,""improvements"":1,""insertions"":2,""insertion_rate"":0.00641025641025641},""Immigrant"":{""attempts"":165,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":300,""discoveries"":0,""improvements"":15,""insertions"":15,""insertion_rate"":0.05},""Novelty"":{""attempts"":223,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.013452914798206279}}","{""Morphology"":197,""Novelty"":31}",1,0.90625,true,1000
41,19,20000,0.33949848299999996,0.032185398000000004,0.024713703,0.003408746,0.004062949,0.435396907,48.668453,8.037732,1861.2674312666059,171,0.890625,30,3.7884457078123535,48,0.2807017543859649,"{""3"":48,""4"":70,""5"":27,""6"":18,""7"":6,""8"":2}","{""10"":2,""11"":5,""12"":1,""13"":1,""14"":1,""3"":48,""4"":25,""5"":46,""6"":10,""7"":14,""8"":6,""9"":12}",103,4.66339045183627,210,0.21,"{""3"":210,""4"":365,""5"":206,""6"":145,""7"":54,""8"":19,""9"":1}","{""10"":21,""11"":49,""12"":12,""13"":3,""14"":3,""17"":1,""3"":210,""4"":131,""5"":272,""6"":92,""7"":59,""8"":41,""9"":106}","{""Diagonal CMA-ES"":{""attempts"":308,""discoveries"":1,""improvements"":2,""insertions"":3,""insertion_rate"":0.00974025974025974},""Immigrant"":{""attempts"":161,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":292,""discoveries"":0,""improvements"":15,""insertions"":15,""insertion_rate"":0.05136986301369863},""Novelty"":{""attempts"":239,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.0041841004184100415}}","{""Morphology"":193,""Novelty"":26}",3,0.9166666666666666,false,1000
41,20,21000,0.373669051,0.034170568,0.027075248,0.002841215,0.004254105,0.477312249,53.07433,8.382495,2184.65939874202,171,0.890625,34,3.9766946498908107,43,0.25146198830409355,"{""3"":43,""4"":65,""5"":24,""6"":22,""7"":8,""8"":7,""9"":2}","{""10"":2,""11"":6,""12"":3,""13"":3,""14"":3,""15"":1,""17"":1,""3"":43,""4"":23,""5"":43,""6"":8,""7"":13,""8"":5,""9"":17}",110,4.9597103203522765,174,0.174,"{""3"":174,""4"":310,""5"":201,""6"":161,""7"":88,""8"":54,""9"":12}","{""10"":33,""11"":50,""12"":18,""13"":17,""14"":27,""15"":16,""17"":3,""19"":1,""20"":2,""3"":174,""4"":124,""5"":221,""6"":81,""7"":69,""8"":37,""9"":127}","{""Diagonal CMA-ES"":{""attempts"":311,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Immigrant"":{""attempts"":142,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":293,""discoveries"":0,""improvements"":18,""insertions"":18,""insertion_rate"":0.06143344709897611},""Novelty"":{""attempts"":254,""discoveries"":0,""improvements"":7,""insertions"":7,""insertion_rate"":0.027559055118110236}}","{""Morphology"":196,""Novelty"":28}",7,0.8947368421052632,true,2000
41,21,22000,0.408813206,0.035144154999999996,0.028216245,0.002457716,0.004470194,0.51956716,61.561176,8.787371,2444.731056816876,172,0.8958333,36,4.091307947010397,40,0.23255813953488372,"{""3"":40,""4"":60,""5"":20,""6"":26,""7"":11,""8"":13,""9"":2}","{""10"":3,""11"":7,""12"":3,""13"":8,""14"":3,""15"":1,""17"":2,""3"":40,""4"":23,""5"":38,""6"":7,""7"":10,""8"":5,""9"":22}",122,5.024912262917404,177,0.177,"{""3"":177,""4"":315,""5"":197,""6"":138,""7"":86,""8"":68,""9"":19}","{""10"":16,""11"":61,""12"":32,""13"":29,""14"":27,""15"":11,""16"":1,""17"":5,""18"":1,""19"":1,""3"":177,""4"":133,""5"":224,""6"":83,""7"":57,""8"":41,""9"":101}","{""Diagonal CMA-ES"":{""attempts"":278,""discoveries"":1,""improvements"":2,""insertions"":3,""insertion_rate"":0.01079136690647482},""Immigrant"":{""attempts"":147,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":311,""discoveries"":0,""improvements"":14,""insertions"":14,""insertion_rate"":0.04501607717041801},""Novelty"":{""attempts"":264,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.015151515151515152}}","{""Morphology"":198,""Novelty"":37}",3,0.8974358974358975,true,1000
41,22,23000,0.44681757299999997,0.038004367,0.031023028,0.00257051,0.004410829,0.564233482,61.561176,8.97238,2623.1743416264653,175,0.9114583,38,4.134504510668891,39,0.22285714285714286,"{""3"":39,""4"":58,""5"":19,""6"":28,""7"":13,""8"":16,""9"":2}","{""10"":4,""11"":9,""12"":3,""13"":11,""14"":2,""15"":1,""17"":2,""3"":39,""4"":22,""5"":37,""6"":5,""7"":9,""8"":7,""9"":24}",112,4.747650617928601,176,0.176,"{""3"":176,""4"":282,""5"":148,""6"":180,""7"":95,""8"":86,""9"":33}","{""10"":23,""11"":64,""12"":30,""13"":50,""14"":30,""15"":10,""17"":5,""18"":2,""20"":3,""24"":1,""3"":176,""4"":130,""5"":186,""6"":55,""7"":37,""8"":35,""9"":163}","{""Diagonal CMA-ES"":{""attempts"":304,""discoveries"":1,""improvements"":1,""insertions"":2,""insertion_rate"":0.006578947368421052},""Immigrant"":{""attempts"":144,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":284,""discoveries"":1,""improvements"":13,""insertions"":14,""insertion_rate"":0.04929577464788732},""Novelty"":{""attempts"":268,""discoveries"":1,""improvements"":1,""insertions"":2,""insertion_rate"":0.007462686567164179}}","{""Morphology"":182,""Novelty"":28}",3,0.9047619047619048,false,1000
41,23,24000,0.47673165999999995,0.029914087,0.022948184,0.002502833,0.00446307,0.601827043,64.14913,9.5427475,2885.1251660361886,176,0.9166667,38,4.261872565681102,35,0.19886363636363635,"{""3"":35,""4"":53,""5"":21,""6"":28,""7"":12,""8"":20,""9"":7}","{""10"":5,""11"":9,""12"":1,""13"":16,""14"":3,""15"":2,""17"":2,""18"":1,""20"":1,""3"":35,""4"":21,""5"":33,""6"":4,""7"":9,""8"":9,""9"":25}",129,5.168561196870541,128,0.128,"{""10"":2,""3"":128,""4"":221,""5"":196,""6"":183,""7"":103,""8"":119,""9"":48}","{""10"":41,""11"":55,""12"":34,""13"":71,""14"":34,""15"":19,""17"":15,""18"":2,""20"":4,""21"":1,""3"":128,""4"":94,""5"":164,""6"":48,""7"":26,""8"":92,""9"":172}","{""Diagonal CMA-ES"":{""attempts"":300,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.006666666666666667},""Immigrant"":{""attempts"":146,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":316,""discoveries"":0,""improvements"":22,""insertions"":22,""insertion_rate"":0.06962025316455696},""Novelty"":{""attempts"":238,""discoveries"":1,""improvements"":3,""insertions"":4,""insertion_rate"":0.01680672268907563}}","{""Morphology"":233,""Novelty"":25}",6,0.8571428571428571,true,2000
