seed,generation,evaluations,search_wall_seconds,generation_search_seconds,gpu_evaluation_seconds,archive_seconds,offspring_seconds,benchmark_wall_seconds,best_distance_m,median_elite_distance_m,qd_score,archive_cells,archive_coverage,archive_unique_topologies,archive_topology_entropy_bits,archive_triangle_like_count,archive_triangle_like_fraction,archive_node_counts_json,archive_muscle_counts_json,population_unique_topologies,population_topology_entropy_bits,population_triangle_like_count,population_triangle_like_fraction,population_node_counts_json,population_muscle_counts_json,emitter_statistics_json,topology_change_candidates_json,archived_innovations_this_generation,innovation_survival_3gen_fraction,new_all_time_record,evaluations_since_previous_record
38,10,11000,0.17464745599999998,0.013250298,0.011503775,0.000660141,0.001086382,0.218134788,23.53069,5.182526,925.1138850226998,167,0.8697917,30,3.345209643243963,4,0.023952095808383235,"{""3"":4,""4"":58,""5"":74,""6"":26,""7"":4,""8"":1}","{""11"":13,""12"":1,""13"":1,""14"":1,""15"":1,""16"":1,""3"":4,""4"":2,""5"":58,""6"":18,""7"":6,""8"":50,""9"":11}",70,3.959211614638793,68,0.068,"{""3"":68,""4"":330,""5"":439,""6"":140,""7"":21,""8"":2}","{""10"":1,""11"":63,""12"":15,""14"":2,""15"":6,""16"":1,""19"":2,""3"":68,""4"":48,""5"":301,""6"":113,""7"":58,""8"":262,""9"":60}","{""Diagonal CMA-ES"":{""attempts"":313,""discoveries"":0,""improvements"":5,""insertions"":5,""insertion_rate"":0.01597444089456869},""Immigrant"":{""attempts"":142,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":294,""discoveries"":0,""improvements"":16,""insertions"":16,""insertion_rate"":0.05442176870748299},""Novelty"":{""attempts"":251,""discoveries"":0,""improvements"":6,""insertions"":6,""insertion_rate"":0.02390438247011952}}","{""Morphology"":184,""Novelty"":29}",1,0.8181818181818182,true,1000
38,11,12000,0.188998381,0.014350925,0.012555724,0.000662515,0.001132686,0.234121817,23.53069,5.5585566,1002.3630348518491,169,0.8802083,30,3.298955524784629,3,0.01775147928994083,"{""3"":3,""4"":58,""5"":78,""6"":25,""7"":4,""8"":1}","{""11"":13,""12"":1,""13"":1,""14"":1,""15"":1,""3"":3,""4"":1,""5"":59,""6"":17,""7"":9,""8"":52,""9"":11}",83,4.158000097926686,72,0.072,"{""3"":72,""4"":288,""5"":443,""6"":163,""7"":25,""8"":9}","{""10"":4,""11"":67,""12"":11,""13"":8,""14"":3,""15"":4,""16"":3,""3"":72,""4"":41,""5"":283,""6"":92,""7"":86,""8"":262,""9"":64}","{""Diagonal CMA-ES"":{""attempts"":294,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.01020408163265306},""Immigrant"":{""attempts"":132,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":318,""discoveries"":1,""improvements"":13,""insertions"":14,""insertion_rate"":0.0440251572327044},""Novelty"":{""attempts"":256,""discoveries"":1,""improvements"":7,""insertions"":8,""insertion_rate"":0.03125}}","{""Morphology"":197,""Novelty"":31}",1,0.8333333333333334,false,1000
38,12,13000,0.205045964,0.016047583,0.014150272,0.00066489,0.001232421,0.252432397,23.53069,6.3709216,1110.9132571443915,169,0.8802083,30,3.267847515164258,2,0.011834319526627219,"{""3"":2,""4"":57,""5"":78,""6"":28,""7"":4}","{""11"":13,""12"":1,""14"":1,""15"":1,""3"":2,""4"":1,""5"":57,""6"":12,""7"":15,""8"":54,""9"":12}",75,4.1211916238959665,62,0.062,"{""3"":62,""4"":293,""5"":434,""6"":187,""7"":18,""8"":6}","{""10"":4,""11"":62,""12"":7,""13"":3,""15"":5,""16"":5,""19"":1,""3"":62,""4"":37,""5"":278,""6"":71,""7"":117,""8"":267,""9"":81}","{""Diagonal CMA-ES"":{""attempts"":300,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.0033333333333333335},""Immigrant"":{""attempts"":135,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":316,""discoveries"":0,""improvements"":22,""insertions"":22,""insertion_rate"":0.06962025316455696},""Novelty"":{""attempts"":249,""discoveries"":0,""improvements"":5,""insertions"":5,""insertion_rate"":0.020080321285140562}}","{""Morphology"":217,""Novelty"":35}",3,0.8421052631578947,false,2000
38,13,14000,0.220118771,0.015072807,0.013195681,0.000713569,0.001163557,0.269692214,23.53069,6.382642,1173.8317230269313,170,0.8854167,30,3.289228103334151,3,0.01764705882352941,"{""3"":3,""4"":54,""5"":78,""6"":27,""7"":8}","{""11"":14,""12"":5,""14"":1,""15"":1,""3"":3,""4"":1,""5"":54,""6"":9,""7"":16,""8"":56,""9"":10}",85,4.346975410998805,54,0.054,"{""3"":54,""4"":253,""5"":442,""6"":192,""7"":55,""8"":4}","{""10"":7,""11"":63,""12"":36,""13"":3,""14"":3,""15"":3,""16"":2,""3"":54,""4"":35,""5"":248,""6"":75,""7"":88,""8"":293,""9"":90}","{""Diagonal CMA-ES"":{""attempts"":293,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.017064846416382253},""Immigrant"":{""attempts"":143,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":302,""discoveries"":0,""improvements"":11,""insertions"":11,""insertion_rate"":0.03642384105960265},""Novelty"":{""attempts"":262,""discoveries"":0,""improvements"":10,""insertions"":10,""insertion_rate"":0.03816793893129771}}","{""Morphology"":206,""Novelty"":31}",2,0.8461538461538461,false,3000
38,14,15000,0.23234561299999998,0.012226842,0.010448263,0.000662515,0.001116064,0.28413575,23.53069,6.7228336,1204.8006992265582,171,0.890625,30,3.3777268664968183,2,0.011695906432748537,"{""3"":2,""4"":52,""5"":77,""6"":32,""7"":8}","{""11"":14,""12"":7,""14"":1,""15"":1,""3"":2,""5"":53,""6"":10,""7"":17,""8"":54,""9"":12}",93,4.487697129200793,86,0.086,"{""3"":86,""4"":227,""5"":410,""6"":216,""7"":57,""8"":4}","{""10"":6,""11"":79,""12"":50,""14"":3,""15"":3,""16"":2,""3"":86,""4"":37,""5"":227,""6"":57,""7"":130,""8"":222,""9"":98}","{""Diagonal CMA-ES"":{""attempts"":303,""discoveries"":1,""improvements"":3,""insertions"":4,""insertion_rate"":0.013201320132013201},""Immigrant"":{""attempts"":149,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":291,""discoveries"":0,""improvements"":8,""insertions"":8,""insertion_rate"":0.027491408934707903},""Novelty"":{""attempts"":257,""discoveries"":0,""improvements"":6,""insertions"":6,""insertion_rate"":0.023346303501945526}}","{""Morphology"":202,""Novelty"":34}",2,0.825,false,4000
38,15,16000,0.24764756799999998,0.015301955,0.013410582,0.000755124,0.001136249,0.30230979,23.53069,6.7248716,1231.7146215215325,172,0.8958333,28,3.2949179021520116,2,0.011627906976744186,"{""3"":2,""4"":52,""5"":78,""6"":32,""7"":8}","{""11"":15,""12"":7,""14"":1,""15"":1,""3"":2,""5"":52,""6"":10,""7"":20,""8"":51,""9"":13}",92,4.507558502434059,64,0.064,"{""3"":64,""4"":217,""5"":429,""6"":232,""7"":55,""8"":3}","{""10"":14,""11"":87,""12"":47,""13"":2,""14"":1,""15"":3,""17"":1,""3"":64,""4"":41,""5"":204,""6"":73,""7"":87,""8"":283,""9"":93}","{""Diagonal CMA-ES"":{""attempts"":297,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.016835016835016835},""Immigrant"":{""attempts"":162,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":303,""discoveries"":0,""improvements"":10,""insertions"":10,""insertion_rate"":0.033003300330033},""Novelty"":{""attempts"":238,""discoveries"":0,""improvements"":2,""insertions"":2,""insertion_rate"":0.008403361344537815}}","{""Morphology"":205,""Novelty"":28}",0,0.8372093023255814,false,5000
38,16,17000,0.260649719,0.013002151,0.011208136,0.000672014,0.001122001,0.317432463,23.53069,6.9231124,1282.1250694319606,172,0.8958333,29,3.368572353109987,2,0.011627906976744186,"{""3"":2,""4"":52,""5"":80,""6"":31,""7"":6,""8"":1}","{""11"":15,""12"":5,""13"":1,""14"":1,""15"":1,""3"":2,""5"":52,""6"":11,""7"":22,""8"":50,""9"":12}",92,4.427015598166663,58,0.058,"{""3"":58,""4"":260,""5"":436,""6"":190,""7"":49,""8"":7}","{""10"":9,""11"":67,""12"":38,""13"":2,""14"":3,""15"":4,""16"":4,""3"":58,""4"":30,""5"":256,""6"":77,""7"":120,""8"":254,""9"":78}","{""Diagonal CMA-ES"":{""attempts"":315,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.012698412698412698},""Immigrant"":{""attempts"":147,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":310,""discoveries"":0,""improvements"":14,""insertions"":14,""insertion_rate"":0.04516129032258064},""Novelty"":{""attempts"":228,""discoveries"":0,""improvements"":5,""insertions"":5,""insertion_rate"":0.021929824561403508}}","{""Morphology"":218,""Novelty"":18}",2,0.8222222222222222,false,6000
38,17,18000,0.275444696,0.014794977,0.01283949,0.000732566,0.001222921,0.334047575,23.53069,7.195406,1314.2409606166184,173,0.9010417,27,3.3742019636307026,2,0.011560693641618497,"{""3"":2,""4"":47,""5"":86,""6"":31,""7"":6,""8"":1}","{""11"":14,""12"":5,""13"":1,""14"":1,""15"":1,""3"":2,""5"":47,""6"":13,""7"":22,""8"":55,""9"":12}",93,4.377449025320446,41,0.041,"{""3"":41,""4"":246,""5"":475,""6"":196,""7"":39,""8"":3}","{""10"":8,""11"":78,""12"":35,""13"":3,""14"":4,""15"":2,""16"":1,""3"":41,""4"":43,""5"":231,""6"":66,""7"":118,""8"":289,""9"":81}","{""Diagonal CMA-ES"":{""attempts"":292,""discoveries"":1,""improvements"":5,""insertions"":6,""insertion_rate"":0.02054794520547945},""Immigrant"":{""attempts"":144,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":312,""discoveries"":0,""improvements"":11,""insertions"":11,""insertion_rate"":0.035256410256410256},""Novelty"":{""attempts"":252,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.015873015873015872}}","{""Morphology"":213,""Novelty"":36}",0,0.8297872340425532,false,7000
38,18,19000,0.28743764,0.011992944,0.010153812,0.00067795,0.001161182,0.347695618,23.53069,7.329292,1347.722721952945,173,0.9010417,27,3.4002978129989825,2,0.011560693641618497,"{""3"":2,""4"":45,""5"":87,""6"":32,""7"":6,""8"":1}","{""11"":14,""12"":4,""13"":1,""14"":1,""15"":1,""3"":2,""5"":45,""6"":11,""7"":23,""8"":58,""9"":13}",82,4.464669222579536,55,0.055,"{""3"":55,""4"":232,""5"":474,""6"":197,""7"":37,""8"":5}","{""10"":5,""11"":71,""12"":22,""13"":5,""14"":3,""15"":5,""16"":2,""3"":55,""4"":41,""5"":209,""6"":125,""7"":92,""8"":267,""9"":98}","{""Diagonal CMA-ES"":{""attempts"":305,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.009836065573770493},""Immigrant"":{""attempts"":157,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":308,""discoveries"":0,""improvements"":12,""insertions"":12,""insertion_rate"":0.03896103896103896},""Novelty"":{""attempts"":230,""discoveries"":0,""improvements"":3,""insertions"":3,""insertion_rate"":0.013043478260869565}}","{""Morphology"":209,""Novelty"":23}",1,0.8297872340425532,false,8000
38,19,20000,0.301662712,0.014225071999999998,0.012377629,0.000711195,0.001136248,0.364327352,23.53069,7.7498584,1372.5466377474368,173,0.9010417,27,3.3991411949952868,2,0.011560693641618497,"{""3"":2,""4"":48,""5"":83,""6"":31,""7"":8,""8"":1}","{""11"":15,""12"":2,""13"":1,""14"":1,""15"":2,""3"":2,""5"":48,""6"":11,""7"":24,""8"":53,""9"":14}",89,4.598685130527601,46,0.046,"{""3"":46,""4"":209,""5"":448,""6"":242,""7"":49,""8"":6}","{""10"":8,""11"":88,""12"":31,""13"":5,""14"":2,""15"":6,""16"":1,""3"":46,""4"":30,""5"":209,""6"":81,""7"":113,""8"":252,""9"":128}","{""Diagonal CMA-ES"":{""attempts"":271,""discoveries"":0,""improvements"":5,""insertions"":5,""insertion_rate"":0.01845018450184502},""Immigrant"":{""attempts"":148,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":298,""discoveries"":0,""improvements"":10,""insertions"":10,""insertion_rate"":0.03355704697986577},""Novelty"":{""attempts"":283,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.014134275618374558}}","{""Morphology"":189,""Novelty"":38}",2,0.8367346938775511,false,9000
38,20,21000,0.328916055,0.027253343,0.025334662,0.000696947,0.001221734,0.393624042,23.53069,7.8649964,1409.9097847379744,174,0.90625,28,3.455009549303982,2,0.011494252873563218,"{""3"":2,""4"":46,""5"":85,""6"":31,""7"":9,""8"":1}","{""10"":1,""11"":15,""12"":2,""13"":1,""14"":1,""15"":2,""3"":2,""5"":46,""6"":12,""7"":25,""8"":52,""9"":15}",99,4.559834656908118,43,0.043,"{""3"":43,""4"":213,""5"":478,""6"":206,""7"":51,""8"":8,""9"":1}","{""10"":16,""11"":79,""12"":18,""13"":6,""14"":2,""15"":6,""16"":3,""21"":1,""3"":43,""4"":47,""5"":200,""6"":82,""7"":121,""8"":277,""9"":99}","{""Diagonal CMA-ES"":{""attempts"":294,""discoveries"":0,""improvements"":1,""insertions"":1,""insertion_rate"":0.003401360544217687},""Immigrant"":{""attempts"":154,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":312,""discoveries"":0,""improvements"":9,""insertions"":9,""insertion_rate"":0.028846153846153848},""Novelty"":{""attempts"":240,""discoveries"":1,""improvements"":4,""insertions"":5,""insertion_rate"":0.020833333333333332}}","{""Morphology"":185,""Novelty"":28}",1,0.8367346938775511,false,10000
38,21,22000,0.353256945,0.02434089,0.02246139,0.000744439,0.001135061,0.420371594,23.53069,7.865207,1436.5391891039908,174,0.90625,29,3.5372374812502363,2,0.011494252873563218,"{""3"":2,""4"":48,""5"":83,""6"":30,""7"":10,""8"":1}","{""10"":2,""11"":13,""12"":2,""13"":1,""14"":1,""15"":2,""3"":2,""5"":48,""6"":13,""7"":25,""8"":49,""9"":16}",109,4.7361406781249515,64,0.064,"{""3"":64,""4"":197,""5"":428,""6"":244,""7"":59,""8"":7,""9"":1}","{""10"":14,""11"":118,""12"":26,""13"":4,""14"":3,""15"":13,""16"":2,""17"":1,""3"":64,""4"":31,""5"":183,""6"":75,""7"":124,""8"":254,""9"":88}","{""Diagonal CMA-ES"":{""attempts"":275,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.014545454545454545},""Immigrant"":{""attempts"":161,""discoveries"":0,""improvements"":0,""insertions"":0,""insertion_rate"":0.0},""Morphology"":{""attempts"":308,""discoveries"":0,""improvements"":10,""insertions"":10,""insertion_rate"":0.032467532467532464},""Novelty"":{""attempts"":256,""discoveries"":0,""improvements"":4,""insertions"":4,""insertion_rate"":0.015625}}","{""Morphology"":190,""Novelty"":32}",1,0.84,false,11000
